ProductUniqeName,FirstName,LastName,MiddleName,BirthDate,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
BK-M68S-42355,Cassidy,Gonzales,C,1972-11-16,SO69579,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BC-M005,Cassidy,Gonzales,C,1972-11-16,SO69579,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
WB-H098,Cassidy,Gonzales,C,1972-11-16,SO69579,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-B222,Cassidy,Gonzales,C,1972-11-16,SO69579,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-M18S-40,Amy,Zhu,W,1967-11-21,SO69581,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
FE-6654,Amy,Zhu,W,1967-11-21,SO69581,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509217,Amy,Zhu,W,1967-11-21,SO69581,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-R982,Grace,Washington,A,1967-04-22,SO69583,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
PK-7098,Grace,Washington,A,1967-04-22,SO69583,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-R092,Martha,Yang,G,1959-04-07,SO69589,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
PK-7098,Martha,Yang,G,1959-04-07,SO69589,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-T723,Carl,Shan,D,1970-08-25,SO69590,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-T092,Carl,Shan,D,1970-08-25,SO69590,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-R214,Carl,Shan,D,1970-08-25,SO69590,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-M602,Isaiah,Hernandez,G,1973-04-09,SO69595,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
WB-H098,Jack,Wright,R,1977-07-05,SO69601,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HY-1023-70,Jack,Wright,R,1977-07-05,SO69601,2,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
CL-9009,Jack,Wright,R,1977-07-05,SO69601,3,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-R092,Misty,Raje,A,1958-02-16,SO69610,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-R982,Misty,Raje,A,1958-02-16,SO69610,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-B222,Misty,Raje,A,1958-02-16,SO69610,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
CA-1098225,Misty,Raje,A,1958-02-16,SO69610,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-T723,Latasha,Diaz,E,1956-10-21,SO69611,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-T092,Latasha,Diaz,E,1956-10-21,SO69611,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509217,Latasha,Diaz,E,1956-10-21,SO69611,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-M823,Christian,Bryant,M,1957-02-24,SO69614,1,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
PK-7098,Christian,Bryant,M,1957-02-24,SO69614,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
FE-6654,Leonard,Shen,J,1950-04-21,SO69615,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
GL-H102-L467,Leonard,Shen,J,1950-04-21,SO69615,2,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-R214,Leonard,Shen,J,1950-04-21,SO69615,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-M68S-42355,Natalie,Sanders,A,1973-03-11,SO69617,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-M928,Natalie,Sanders,A,1973-03-11,SO69617,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-M823,Natalie,Sanders,A,1973-03-11,SO69617,3,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
VE-C304-S,Natalie,Sanders,A,1973-03-11,SO69617,4,1,63.50,63.50,0,0,23.749,23.749,63.50,5.08,1.5875,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-M68B-42361,Bradley,Luo,M,1978-06-20,SO69620,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
PK-7098,Bradley,Luo,M,1978-06-20,SO69620,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-M68B-38359,Melissa,Rogers,J,1963-12-20,SO69621,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
FE-6654,Melissa,Rogers,J,1963-12-20,SO69621,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
SJ-0194-X,Melissa,Rogers,J,1963-12-20,SO69621,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-M68S-46357,Christy,Kumar,J,1939-02-17,SO69622,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
FE-6654,Christy,Kumar,J,1939-02-17,SO69622,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
LJ-0192-X237,Christy,Kumar,J,1939-02-17,SO69622,3,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
GL-H102-M465,Christy,Kumar,J,1939-02-17,SO69622,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-M68B-42361,Gabrielle,Hall,J,1968-06-11,SO69623,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TT-M928,Gabrielle,Hall,J,1968-06-11,SO69623,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
TI-M823,Gabrielle,Hall,J,1968-06-11,SO69623,3,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-R19B-48,Jordan,Simmons,M,1979-03-19,SO69649,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
CA-1098225,Jordan,Simmons,M,1979-03-19,SO69649,2,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-T18Y-58,Cameron,Chen,J,1968-05-07,SO69653,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
GL-H102-M465,Cameron,Chen,J,1968-05-07,SO69653,2,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-R214,Cameron,Chen,J,1968-05-07,SO69653,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-T79Y-54,Michele,Blanco,G,1976-06-18,SO69655,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509217,Michele,Blanco,G,1976-06-18,SO69655,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-T79Y-50,Devon,Tang,L,1974-12-27,SO69656,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-R214,Devon,Tang,L,1974-12-27,SO69656,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
BK-T79U-60,Allison,Murphy,J,1938-03-27,SO69658,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
HL-U509-B222,Allison,Murphy,J,1938-03-27,SO69658,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
SJ-0194-L,Allison,Murphy,J,1938-03-27,SO69658,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-05-01 00:00:00.000,2008-05-13 00:00:00.000,2008-05-08 00:00:00.000
CL-9009,Gabriel,Hughes,L,1964-08-12,SO69660,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-R982,Maurice,Luo,C,1952-03-04,SO69665,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
HL-U509-B222,Maurice,Luo,C,1952-03-04,SO69665,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-R982,Erik,Vazquez,A,1976-05-04,SO69666,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
PK-7098,Erik,Vazquez,A,1976-05-04,SO69666,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-R982,Lee,Gill,L,1962-05-17,SO69667,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TI-R982,Lee,Gill,L,1962-05-17,SO69667,2,1,32.60,32.60,0,0,12.1924,12.1924,32.60,2.608,0.815,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
PK-7098,Lee,Gill,L,1962-05-17,SO69667,3,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
PK-7098,Sabrina,Ruiz,A,1959-01-05,SO69670,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-R982,Grace,Peterson,Y,1974-01-02,SO69674,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TI-R982,Grace,Peterson,Y,1974-01-02,SO69674,2,1,32.60,32.60,0,0,12.1924,12.1924,32.60,2.608,0.815,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
GL-H102-M465,Grace,Peterson,Y,1974-01-02,SO69674,3,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Krista,Ramos,L,1943-09-21,SO69678,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TI-M602,Krista,Ramos,L,1943-09-21,SO69678,2,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
HL-U509-R214,Krista,Ramos,L,1943-09-21,SO69678,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
SH-W890-M,Wayne,Raji,A,1960-10-19,SO69683,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Mayra,Gonzalez,T,1970-09-27,SO69686,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
PK-7098,Mayra,Gonzalez,T,1970-09-27,SO69686,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Taylor,Peterson,P,1969-05-15,SO69687,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
PK-7098,Taylor,Peterson,P,1969-05-15,SO69687,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Darryl,Sun,L,1951-09-09,SO69689,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TI-M267,Darryl,Sun,L,1951-09-09,SO69689,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Shane,Kapoor,D,1963-06-13,SO69691,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
PK-7098,Shane,Kapoor,D,1963-06-13,SO69691,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
CL-9009,Shane,Kapoor,D,1963-06-13,SO69691,3,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Cindy,Malhotra,T,1970-07-03,SO69692,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
HL-U509-R214,Cindy,Malhotra,T,1970-07-03,SO69692,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TI-T723,Dana,Vazquez,M,1980-08-02,SO69698,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-T092,Dana,Vazquez,M,1980-08-02,SO69698,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
PK-7098,Dana,Vazquez,M,1980-08-02,SO69698,3,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TI-M823,Stefanie,Suri,R,1969-03-13,SO69700,1,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Stefanie,Suri,R,1969-03-13,SO69700,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
FE-6654,Stefanie,Suri,R,1969-03-13,SO69700,3,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
CA-1098225,Stefanie,Suri,R,1969-03-13,SO69700,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
LJ-0192-S228,Stefanie,Suri,R,1969-03-13,SO69700,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
BK-M68B-46363,Brian,Bell,R,1956-09-06,SO69703,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TI-M823,Brian,Bell,R,1956-09-06,SO69703,2,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
TT-M928,Brian,Bell,R,1956-09-06,SO69703,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
HL-U509217,Brian,Bell,R,1956-09-06,SO69703,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
BK-M38S-46,Alexandra,Russell,H,1973-05-10,SO69705,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
FE-6654,Alexandra,Russell,H,1973-05-10,SO69705,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
BK-M38S-40,Drew,Lal,A,1961-07-15,SO69708,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
RA-H123,Drew,Lal,A,1961-07-15,SO69708,2,1,120.00,120.00,0,0,44.88,44.88,120.00,9.60,3.00,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
BK-T79U-60,James,Washington,R,1976-04-20,SO69721,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
SJ-0194-X,James,Washington,R,1976-04-20,SO69721,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-05-02 00:00:00.000,2008-05-14 00:00:00.000,2008-05-09 00:00:00.000
FE-6654,Joseph,Martinez,E,1964-06-25,SO69722,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
RA-H123,Joseph,Martinez,E,1964-06-25,SO69722,2,1,120.00,120.00,0,0,44.88,44.88,120.00,9.60,3.00,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
TT-R982,Grace,Ward,S,1974-09-10,SO69727,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
CA-1098225,Crystal,Huang,L,1968-11-09,SO69729,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
CA-1098225,Joseph,Martinez,E,1964-06-25,SO69730,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
TI-T723,Richard,Murphy,M,1963-12-27,SO69740,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
TT-T092,Richard,Murphy,M,1963-12-27,SO69740,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
HY-1023-70,Richard,Murphy,M,1963-12-27,SO69740,3,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,NULL,NULL,2008-05-03 00:00:00.000,2008-05-15 00:00:00.000,2008-05-10 00:00:00.000
